date;state_id;state_name;age_group;gender;vaccine;dose_number;doses_administered_cumulative 
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Male;Janssen;3;1
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NonBinary;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NotAssigned;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Female;Janssen;3;1
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Male;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NonBinary;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NotAssigned;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Female;Janssen;3;1
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Male;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NonBinary;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NotAssigned;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Female;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Male;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NonBinary;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NotAssigned;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Female;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Male;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NonBinary;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NotAssigned;Janssen;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Female;Moderna;1;3
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Male;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NonBinary;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NotAssigned;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Female;Moderna;1;50
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Male;Moderna;1;40
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NonBinary;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NotAssigned;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Female;Moderna;1;695
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Male;Moderna;1;767
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NonBinary;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NotAssigned;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Female;Moderna;1;1001
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Male;Moderna;1;1266
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NonBinary;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NotAssigned;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Female;Moderna;1;1356
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Male;Moderna;1;1741
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NonBinary;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NotAssigned;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Female;Moderna;1;1741
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Male;Moderna;1;2399
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NonBinary;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NotAssigned;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Female;Moderna;1;1637
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Male;Moderna;1;2092
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NonBinary;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NotAssigned;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Female;Moderna;1;1362
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Male;Moderna;1;1532
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NonBinary;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NotAssigned;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Female;Moderna;1;1778
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Male;Moderna;1;1581
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NonBinary;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NotAssigned;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Female;Moderna;1;361
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Male;Moderna;1;257
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NonBinary;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NotAssigned;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Female;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Male;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NonBinary;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NotAssigned;Moderna;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Female;Moderna;2;1
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Male;Moderna;2;2
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NonBinary;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NotAssigned;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Female;Moderna;2;48
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Male;Moderna;2;28
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NonBinary;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NotAssigned;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Female;Moderna;2;680
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Male;Moderna;2;746
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NonBinary;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NotAssigned;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Female;Moderna;2;1034
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Male;Moderna;2;1373
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NonBinary;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NotAssigned;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Female;Moderna;2;1404
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Male;Moderna;2;1912
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NonBinary;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NotAssigned;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Female;Moderna;2;1820
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Male;Moderna;2;2561
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NonBinary;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NotAssigned;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Female;Moderna;2;1681
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Male;Moderna;2;2217
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NonBinary;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NotAssigned;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Female;Moderna;2;1384
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Male;Moderna;2;1556
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NonBinary;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NotAssigned;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Female;Moderna;2;1774
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Male;Moderna;2;1583
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NonBinary;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NotAssigned;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Female;Moderna;2;356
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Male;Moderna;2;249
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NonBinary;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NotAssigned;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Female;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Male;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NonBinary;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NotAssigned;Moderna;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Female;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Male;Moderna;3;1
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NonBinary;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NotAssigned;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Female;Moderna;3;3
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Male;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NonBinary;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NotAssigned;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Female;Moderna;3;52
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Male;Moderna;3;59
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NonBinary;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NotAssigned;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Female;Moderna;3;489
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Male;Moderna;3;581
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NonBinary;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NotAssigned;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Female;Moderna;3;1260
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Male;Moderna;3;1533
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NonBinary;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NotAssigned;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Female;Moderna;3;1934
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Male;Moderna;3;2236
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NonBinary;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NotAssigned;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Female;Moderna;3;2117
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Male;Moderna;3;2431
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NonBinary;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NotAssigned;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Female;Moderna;3;1859
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Male;Moderna;3;1914
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NonBinary;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NotAssigned;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Female;Moderna;3;1321
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Male;Moderna;3;1166
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NonBinary;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NotAssigned;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Female;Moderna;3;288
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Male;Moderna;3;165
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NonBinary;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NotAssigned;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Female;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Male;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NonBinary;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NotAssigned;Moderna;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Female;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Male;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NonBinary;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NotAssigned;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Female;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Male;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NonBinary;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NotAssigned;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Female;Novavax;1;10
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Male;Novavax;1;1
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NonBinary;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NotAssigned;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Female;Novavax;1;11
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Male;Novavax;1;9
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NonBinary;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NotAssigned;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Female;Novavax;1;14
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Male;Novavax;1;9
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NonBinary;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NotAssigned;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Female;Novavax;1;14
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Male;Novavax;1;22
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NonBinary;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NotAssigned;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Female;Novavax;1;15
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Male;Novavax;1;9
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NonBinary;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NotAssigned;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Female;Novavax;1;11
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Male;Novavax;1;6
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NonBinary;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NotAssigned;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Female;Novavax;1;3
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Male;Novavax;1;6
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NonBinary;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NotAssigned;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Female;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Male;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NonBinary;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NotAssigned;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Female;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Male;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NonBinary;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NotAssigned;Novavax;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Female;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Male;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NonBinary;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NotAssigned;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Female;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Male;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NonBinary;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NotAssigned;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Female;Novavax;2;5
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Male;Novavax;2;1
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NonBinary;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NotAssigned;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Female;Novavax;2;7
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Male;Novavax;2;6
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NonBinary;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NotAssigned;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Female;Novavax;2;6
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Male;Novavax;2;8
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NonBinary;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NotAssigned;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Female;Novavax;2;6
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Male;Novavax;2;5
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NonBinary;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NotAssigned;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Female;Novavax;2;7
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Male;Novavax;2;8
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NonBinary;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NotAssigned;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Female;Novavax;2;4
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Male;Novavax;2;2
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NonBinary;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NotAssigned;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Female;Novavax;2;4
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Male;Novavax;2;3
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NonBinary;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NotAssigned;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Female;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Male;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NonBinary;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NotAssigned;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Female;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Male;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NonBinary;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NotAssigned;Novavax;2;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Female;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Male;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NonBinary;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NotAssigned;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Female;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Male;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NonBinary;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NotAssigned;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Female;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Male;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NonBinary;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NotAssigned;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Female;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Male;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NonBinary;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NotAssigned;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Female;Novavax;3;1
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Male;Novavax;3;4
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NonBinary;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NotAssigned;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Female;Novavax;3;2
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Male;Novavax;3;3
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NonBinary;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NotAssigned;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Female;Novavax;3;3
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Male;Novavax;3;2
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NonBinary;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NotAssigned;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Female;Novavax;3;1
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Male;Novavax;3;2
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NonBinary;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NotAssigned;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Female;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Male;Novavax;3;1
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NonBinary;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NotAssigned;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Female;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Male;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NonBinary;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NotAssigned;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Female;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Male;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NonBinary;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NotAssigned;Novavax;3;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Female;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;Male;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NonBinary;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;00-11;NotAssigned;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Female;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;Male;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NonBinary;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;12-14;NotAssigned;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Female;Other;1;4
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;Male;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NonBinary;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;15-24;NotAssigned;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Female;Other;1;5
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;Male;Other;1;1
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NonBinary;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;25-34;NotAssigned;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Female;Other;1;4
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;Male;Other;1;2
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NonBinary;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;35-44;NotAssigned;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Female;Other;1;3
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;Male;Other;1;2
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NonBinary;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;45-54;NotAssigned;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Female;Other;1;2
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;Male;Other;1;6
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NonBinary;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;55-64;NotAssigned;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Female;Other;1;7
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;Male;Other;1;4
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NonBinary;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;65-74;NotAssigned;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Female;Other;1;1
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;Male;Other;1;1
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NonBinary;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;75-84;NotAssigned;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Female;Other;1;1
2022-03-27T23:59:59+02:00;1;Burgenland;85+;Male;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NonBinary;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;85+;NotAssigned;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Female;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;Male;Other;1;0
2022-03-27T23:59:59+02:00;1;Burgenland;NotAssigned;NonBinary;Other;1;0
